Accession Planting,Inventory Date,Status,Condition,Measurement Date,Height,Height Unit,DBH,DBH Unit,Measurement Note
2012-0065-01-19,8/8/2012 0:00,Alive,,,,,,,
2012-0065-01-19,11/15/2012 0:00,Alive,Good,,,,,,
2012-0065-01-19,11/28/2012 12:15,Alive,Good,,,,,,
2012-0065-01-19,10/7/2013 17:01,Alive,Good,,,,,,
2012-0065-01-19,2/24/2015 0:00,Alive,Good,,,,,,
2012-0065-01-19,3/21/2016 18:28,Alive,Good,,,,,,
2012-0065-01-19,3/23/2017 20:14,Alive,Good,,,,,,
2012-0065-01-19,2/26/2018 15:23,Alive,Good,,,,,,
2012-0065-01-19,3/29/2019 19:27,Alive,Good,,,,,,
2012-0065-01-18,,,,2/26/2020 13:50,9.5,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-18,,,,2/25/2015 0:00,8.8,feet,,feet,"0 arms, 0 buds"
2012-0065-01-18,,,,10/18/2012 19:56,8.7,feet,15.6,feet,"0 arms, DL."
2012-0065-01-18,9/5/2012 0:00,Alive,Good,,,,,,
2012-0065-01-18,11/15/2012 0:00,Alive,Good,,,,,,
2012-0065-01-18,11/28/2012 12:15,Alive,Good,,,,,,
2012-0065-01-18,10/7/2013 17:01,Alive,Good,,,,,,
2012-0065-01-18,2/24/2015 0:00,Alive,Good,,,,,,
2012-0065-01-18,3/21/2016 18:28,Alive,Good,,,,,,
2012-0065-01-18,3/23/2017 20:14,Alive,Good,,,,,,
2012-0065-01-18,2/26/2018 15:23,Alive,Fair,,,,,,
2012-0065-01-18,3/29/2019 19:27,Alive,Fair,,,,,,
2012-0065-01-17,,,,2/26/2020 13:33,13.6,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-17,,,,2/25/2015 0:00,12.3,feet,,feet,"0 arms, 0 buds"
2012-0065-01-17,,,,3/16/2013 19:23,11.2,feet,11.6,feet,Kevin 5/8/2012 sg
2012-0065-01-17,5/8/2012 0:00,Alive,Good,,,,,,
2012-0065-01-17,5/8/2012 18:59,Alive,Good,,,,,,
2012-0065-01-17,10/7/2013 16:49,Alive,Good,,,,,,
2012-0065-01-17,11/29/2013 0:00,Alive,Good,,,,,,
2012-0065-01-17,2/24/2015 0:00,Alive,Good,,,,,,
2012-0065-01-17,3/21/2016 18:28,Alive,Good,,,,,,
2012-0065-01-17,3/23/2017 20:14,Alive,Good,,,,,,
2012-0065-01-17,2/26/2018 15:23,Alive,Good,,,,,,
2012-0065-01-17,3/29/2019 19:21,Alive,Fair,,,,,,
2012-0065-01-16,,,,2/26/2020 13:33,19.1,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-16,,,,2/25/2015 0:00,16.3,feet,,feet,1 arm. 0 buds.
2012-0065-01-16,,,,10/18/2012 19:55,14.2,feet,10.1,feet,1 arm.
2012-0065-01-16,5/8/2012 19:11,Alive,Good,,,,,,
2012-0065-01-16,10/30/2012 0:00,Alive,Fair,,,,,,
2012-0065-01-16,10/7/2013 16:49,Alive,Fair,,,,,,
2012-0065-01-16,2/24/2015 0:00,Alive,Fair,,,,,,
2012-0065-01-16,3/21/2016 18:28,Alive,Good,,,,,,
2012-0065-01-16,3/23/2017 20:13,Alive,Good,,,,,,
2012-0065-01-16,2/26/2018 15:23,Alive,Fair,,,,,,
2012-0065-01-16,3/29/2019 19:21,Alive,Fair,,,,,,
2012-0065-01-15,,,,2/26/2020 13:32,11.6,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-15,,,,2/20/2015 0:00,10.9,feet,,feet,0 arms. 0 buds.
2012-0065-01-15,,,,4/2/2013 15:51,10.5,feet,13,feet,4/30/2012. sg
2012-0065-01-15,4/30/2012 0:00,Alive,Good,,,,,,
2012-0065-01-15,4/30/2012 20:07,Alive,Good,,,,,,
2012-0065-01-15,10/7/2013 16:47,Alive,Good,,,,,,
2012-0065-01-15,1/17/2014 0:00,Alive,Fair,,,,,,
2012-0065-01-15,2/20/2015 0:00,Alive,Fair,,,,,,
2012-0065-01-15,3/21/2016 18:28,Alive,Good,,,,,,
2012-0065-01-15,3/23/2017 20:13,Alive,Fair,,,,,,
2012-0065-01-15,2/26/2018 15:23,Alive,Fair,,,,,,
2012-0065-01-15,3/29/2019 19:20,Alive,Fair,,,,,,
2012-0065-01-14,,,,2/26/2020 13:32,14.4,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-14,,,,2/20/2015 0:00,13.8,feet,,feet,0 arms. 0 buds.
2012-0065-01-14,,,,4/2/2013 15:33,13.8,feet,16.3,feet,5/2/2012. sg
2012-0065-01-14,5/2/2012 0:00,Alive,Good,,,,,,
2012-0065-01-14,5/2/2012 17:53,Alive,Good,,,,,,
2012-0065-01-14,10/7/2013 16:47,Alive,Good,,,,,,
2012-0065-01-14,1/17/2014 0:00,Alive,Good,,,,,,
2012-0065-01-14,2/20/2015 0:00,Alive,Good,,,,,,
2012-0065-01-14,3/21/2016 18:27,Alive,Good,,,,,,
2012-0065-01-14,3/23/2017 20:13,Alive,Fair,,,,,,
2012-0065-01-14,2/26/2018 15:23,Alive,Fair,,,,,,
2012-0065-01-14,3/29/2019 19:21,Alive,Fair,,,,,,
2012-0065-01-14,10/2/2020 0:00,Dead,,,,,,,
2012-0065-01-13,,,,2/26/2020 13:31,12.8,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-13,,,,2/26/2015 0:00,12.2,feet,,feet,0 arms. 0 buds.
2012-0065-01-13,,,,3/13/2013 13:32,135.6,inches,12.6,inches,3/15/2012
2012-0065-01-13,3/15/2012 17:38,Alive,Good,,,,,,
2012-0065-01-13,3/13/2013 0:00,Alive,Good,,,,,,
2012-0065-01-13,10/7/2013 16:46,Alive,Good,,,,,,
2012-0065-01-13,1/29/2014 0:00,Alive,Good,,,,,,
2012-0065-01-13,2/25/2015 0:00,Alive,Good,,,,,,
2012-0065-01-13,3/21/2016 18:27,Alive,Good,,,,,,
2012-0065-01-13,3/23/2017 20:13,Alive,Good,,,,,,
2012-0065-01-13,2/26/2018 15:23,Alive,Fair,,,,,,
2012-0065-01-13,3/29/2019 19:20,Alive,Fair,,,,,,
2012-0065-01-12,,,,2/26/2015 0:00,14.3,feet,,feet,1 arm. 0 buds.
2012-0065-01-12,,,,3/13/2013 13:45,164.4,inches,14.4,inches,3/15/2012
2012-0065-01-12,3/15/2012 0:00,Alive,Good,,,,,,
2012-0065-01-12,3/15/2012 17:49,Alive,Good,,,,,,
2012-0065-01-12,10/7/2013 16:46,Alive,Good,,,,,,
2012-0065-01-12,2/25/2015 0:00,Alive,Good,,,,,,
2012-0065-01-12,3/21/2016 18:27,Alive,Good,,,,,,
2012-0065-01-12,3/23/2017 20:13,Alive,Good,,,,,,
2012-0065-01-12,5/12/2017 16:16,Alive,Good,,,,,,
2012-0065-01-12,2/26/2018 15:23,Alive,Fair,,,,,,
2012-0065-01-12,3/29/2019 19:20,Alive,Poor,,,,,,
2012-0065-01-12,5/10/2019 0:00,Dead,,,,,,,
2012-0065-01-11,,,,2/26/2020 13:31,17.8,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-11,,,,2/26/2015 0:00,15.7,feet,,feet,0 arms. 0 buds.
2012-0065-01-11,,,,3/13/2013 13:49,178.8,inches,13.5,inches,3/15/2012
2012-0065-01-11,3/15/2012 0:00,Alive,Good,,,,,,
2012-0065-01-11,3/15/2012 17:53,Alive,Good,,,,,,
2012-0065-01-11,10/7/2013 16:46,Alive,Good,,,,,,
2012-0065-01-11,2/25/2015 0:00,Alive,Good,,,,,,
2012-0065-01-11,3/21/2016 18:27,Alive,Good,,,,,,
2012-0065-01-11,3/23/2017 20:13,Alive,Good,,,,,,
2012-0065-01-11,2/26/2018 15:23,Alive,Fair,,,,,,
2012-0065-01-11,3/29/2019 19:20,Alive,Fair,,,,,,
2012-0065-01-10,,,,2/26/2020 13:35,16.6,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-10,,,,2/27/2015 0:00,508,centimeters,,centimeters,0 arms. 0 buds.
2012-0065-01-10,,,,10/18/2012 19:51,15.55,feet,14.8,feet,0 arms.
2012-0065-01-10,7/5/2012 16:34,Alive,,,,,,,
2012-0065-01-10,10/18/2012 0:00,Alive,Good,,,,,,
2012-0065-01-10,10/7/2013 16:53,Alive,Good,,,,,,
2012-0065-01-10,1/29/2014 0:00,Alive,Good,,,,,,
2012-0065-01-10,2/25/2015 0:00,Alive,Good,,,,,,
2012-0065-01-10,3/21/2016 18:27,Alive,Good,,,,,,
2012-0065-01-10,3/23/2017 20:13,Alive,Fair,,,,,,
2012-0065-01-10,2/26/2018 15:23,Alive,Good,,,,,,
2012-0065-01-10,3/29/2019 19:23,Alive,Fair,,,,,,
2012-0065-01-1,,,,2/26/2020 13:50,13.2,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2012-0065-01-1,,,,2/18/2015 0:00,12.2,feet,15.6,feet,0 arms.  0 buds. sg&cw
2012-0065-01-1,,,,10/18/2012 19:44,11.5,feet,14,feet,0 arms. sg&cw
2012-0065-01-1,7/26/2012 15:57,Alive,Excellent,,,,,,
2012-0065-01-1,8/3/2012 0:00,Alive,Excellent,,,,,,
2012-0065-01-1,10/18/2012 0:00,Alive,Excellent,,,,,,
2012-0065-01-1,11/28/2012 12:15,Alive,Excellent,,,,,,
2012-0065-01-1,12/5/2012 16:45,Alive,Excellent,,,,,,
2012-0065-01-1,10/7/2013 17:00,Alive,Excellent,,,,,,
2012-0065-01-1,2/18/2015 0:00,Alive,Excellent,,,,,,
2012-0065-01-1,3/21/2016 18:27,Alive,Good,,,,,,
2012-0065-01-1,3/23/2017 20:13,Alive,Good,,,,,,
2012-0065-01-1,2/26/2018 15:23,Alive,Good,,,,,,
2012-0065-01-1,3/29/2019 19:26,Alive,Good,,,,,,
2011-0084-01-3,9/9/2011 0:00,Alive,,,,,,,
2011-0084-01-3,8/6/2012 0:00,Alive,Good,,,,,,
2011-0084-01-3,4/25/2014 0:00,Alive,Good,,,,,,
2011-0084-01-3,8/26/2014 0:00,Transferred,,,,,,,
2011-0084-01-2,,,,2/26/2020 13:46,1.4,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2011-0084-01-2,,,,3/29/2019 19:13,1.5,feet,,feet,"Measured during Saguaro Inventory 2019, VN, 2/15/113"
2011-0084-01-2,9/9/2011 0:00,Alive,,,,,,,
2011-0084-01-2,8/6/2012 0:00,Alive,Good,,,,,,
2011-0084-01-2,4/25/2014 0:00,Alive,Good,,,,,,
2011-0084-01-2,2/15/2018 0:00,Alive,Good,,,,,,
2011-0084-01-2,7/31/2018 0:00,Alive,Good,,,,,,
2011-0084-01-2,7/31/2018 23:31,Alive,Good,,,,,,
2011-0084-01-1,9/9/2011 0:00,Alive,,,,,,,
2011-0084-01-1,8/6/2012 0:00,Alive,Good,,,,,,
2011-0084-01-1,4/25/2014 0:00,Alive,Good,,,,,,
2011-0084-01-1,2/15/2018 0:00,Alive,Good,,,,,,
2011-0084-01-1,2/27/2019 0:00,Dead,,,,,,,
2008-0149-01-3,11/15/2008 0:00,Alive,,,,,,,
2008-0149-01-3,3/23/2016 18:28,Dead,, VN," 3/23/16.""""",,,,
2008-0149-01-2,11/15/2008 0:00,Alive,,,,,,,
2008-0149-01-2,1/11/2012 0:00,Dead,,,,,,,
2008-0149-01-1,,,,10/18/2012 19:43,18.7,feet,13.7,feet,0 arms.
2008-0149-01-1,11/15/2008 0:00,Alive,,,,,,,
2008-0149-01-1,8/10/2012 0:00,Alive,Good,,,,,,
2008-0149-01-1,10/18/2012 0:00,Alive,Excellent,,,,,,
2008-0149-01-1,11/28/2012 12:15,Alive,Excellent,,,,,,
2008-0149-01-1,10/7/2013 16:51,Alive,Excellent,,,,,,
2008-0149-01-1,10/2/2014 0:00,Dead,,,,,,,
2008-0064-10-0,8/12/2008 0:00,Alive,,,,,,,
2008-0064-10-0,3/17/2009 0:00,Alive,,,,,,,
2008-0064-10-0,10/5/2015 12:45,Dormant,,,,,,,
2008-0064-10-0,9/16/2020 17:04,Dormant,,,,,,,
2008-0001-02-2,10/21/2011 0:00,Alive,,,,,,,
2008-0001-02-1,10/21/2011 0:00,Alive,,,,,,,
2008-0001-01-9,,,,2/26/2020 13:51,17.3,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-9,,,,2/27/2015 0:00,513,centimeters,,centimeters,5 arms. 1 bud.
2008-0001-01-9,,,,3/17/2013 12:57,14.8,feet,,feet,8/9/2012 sg
2008-0001-01-9,8/9/2012 0:00,Alive,,,,,,,
2008-0001-01-9,8/9/2012 15:33,Alive,,,,,,,
2008-0001-01-9,11/28/2012 12:16,Alive,,,,,,,
2008-0001-01-9,10/7/2013 17:02,Alive,,,,,,,
2008-0001-01-9,1/22/2014 0:00,Alive,Good,,,,,,
2008-0001-01-9,2/25/2015 0:00,Alive,Good,,,,,,
2008-0001-01-9,3/21/2016 18:30,Alive,Fair,,,,,,
2008-0001-01-9,3/23/2017 20:40,Alive,Good,,,,,,
2008-0001-01-9,2/26/2018 15:10,Alive,Good,,,,,,
2008-0001-01-9,3/29/2019 19:27,Alive,Fair,,,,,,
2008-0001-01-8,,,,2/27/2015 0:00,593,centimeters,,centimeters,1 arm. 0 buds.
2008-0001-01-8,,,,1/8/2013 20:52,18.5,feet,13.1,feet,"1 arm, dl"
2008-0001-01-8,8/9/2012 15:33,Alive,,,,,,,
2008-0001-01-8,1/8/2013 0:00,Alive,Good,,,,,,
2008-0001-01-8,10/7/2013 17:02,Alive,Good,,,,,,
2008-0001-01-8,2/25/2015 0:00,Alive,Good,,,,,,
2008-0001-01-8,3/3/2015 22:31,Alive,Good,,,,,,
2008-0001-01-8,3/21/2016 18:30,Alive,Fair,,,,,,
2008-0001-01-8,3/23/2017 20:40,Alive,Fair,,,,,,
2008-0001-01-8,2/26/2018 15:10,Alive,Fair,,,,,,
2008-0001-01-8,3/29/2019 19:27,Alive,Poor,,,,,,
2008-0001-01-8,5/18/2019 0:00,Dead,,,,,,,
2008-0001-01-8,11/22/2019 0:00,Dead,,,,,,,
2008-0001-01-7,,,,2/26/2020 13:51,16.6,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-7,,,,2/27/2015 0:00,481,centimeters,,centimeters,5 arms. 0 buds.
2008-0001-01-7,,,,10/15/2012 17:55,15.6,feet,15.4,feet,4 arms.
2008-0001-01-7,8/9/2012 15:32,Alive,,,,,,,
2008-0001-01-7,10/15/2012 0:00,Alive,Excellent,,,,,,
2008-0001-01-7,11/28/2012 12:16,Alive,Excellent,,,,,,
2008-0001-01-7,10/7/2013 17:02,Alive,Excellent,,,,,,
2008-0001-01-7,2/25/2015 0:00,Alive,Excellent,,,,,,
2008-0001-01-7,3/21/2016 18:30,Alive,Good,,,,,,
2008-0001-01-7,3/23/2017 20:40,Alive,Good,,,,,,
2008-0001-01-7,2/26/2018 15:10,Alive,Good,,,,,,
2008-0001-01-7,3/29/2019 19:27,Alive,Fair,,,,,,
2008-0001-01-63,,,,2/26/2020 13:52,4,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-63,,,,3/6/2015 0:00,27.25,inches,,inches,0 arms.  0 buds.
2008-0001-01-63,,,,10/18/2012 19:42,1.5,feet,7,feet,O arms. DBH measured 10.9 inches above base.
2008-0001-01-63,8/9/2012 15:55,Alive,,,,,,,
2008-0001-01-63,10/18/2012 0:00,Alive,Excellent,,,,,,
2008-0001-01-63,11/28/2012 12:16,Alive,Excellent,,,,,,
2008-0001-01-63,10/7/2013 17:03,Alive,Excellent,,,,,,
2008-0001-01-63,3/6/2015 0:00,Alive,Excellent,,,,,,
2008-0001-01-63,3/21/2016 18:30,Alive,Excellent,,,,,,
2008-0001-01-63,3/23/2017 20:40,Alive,Excellent,,,,,,
2008-0001-01-63,2/26/2018 15:10,Alive,Excellent,,,,,,
2008-0001-01-63,3/29/2019 19:28,Alive,Good,,,,,,
2008-0001-01-62,,,,2/26/2020 13:52,7,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-62,,,,2/16/2015 0:00,58,inches,12.25,inches,0 arms. 0 buds.
2008-0001-01-62,,,,10/18/2012 19:41,3.8,feet,10,feet,O arms. DBh measured 28 inches above base.
2008-0001-01-62,8/9/2012 15:56,Alive,,,,,,,
2008-0001-01-62,10/18/2012 0:00,Alive,Excellent,,,,,,
2008-0001-01-62,10/7/2013 17:03,Alive,Excellent,,,,,,
2008-0001-01-62,2/16/2015 0:00,Alive,Good,,,,,,
2008-0001-01-62,2/16/2015 23:46,Alive,Good,,,,,,
2008-0001-01-62,3/21/2016 18:30,Alive,Excellent,,,,,,
2008-0001-01-62,3/23/2017 20:40,Alive,Excellent,,,,,,
2008-0001-01-62,2/26/2018 15:09,Alive,Excellent,,,,,,
2008-0001-01-62,3/29/2019 19:28,Alive,Good,,,,,,
2008-0001-01-61,,,,2/26/2020 13:51,9.1,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-61,,,,2/27/2015 0:00,203,centimeters,,centimeters,1 arm. 0 buds.
2008-0001-01-61,,,,10/18/2012 19:41,5.8,feet,12.3,feet,0 arms. This plant has two trunks.  Measurement for second trunk on east side of plant: 5.3 feet high and 12 inches in diameter.
2008-0001-01-61,8/9/2012 15:10,Alive,,,,,,,
2008-0001-01-61,10/18/2012 0:00,Alive,Good,,,,,,
2008-0001-01-61,11/28/2012 12:15,Alive,Good,,,,,,
2008-0001-01-61,10/7/2013 17:01,Alive,Good,,,,,,
2008-0001-01-61,2/25/2015 0:00,Alive,Good,,,,,,
2008-0001-01-61,3/21/2016 18:30,Alive,Good,,,,,,
2008-0001-01-61,3/23/2017 20:40,Alive,Good,,,,,,
2008-0001-01-61,2/26/2018 15:09,Alive,Good,,,,,,
2008-0001-01-61,3/29/2019 19:27,Alive,Good,,,,,,
2008-0001-01-60,,,,2/26/2020 13:51,1.9,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-60,,,,3/29/2019 19:12,1.7916667,feet,,feet,"Measured during Saguaro Inventory 2019, VN, 2/15/88"
2008-0001-01-60,,,,2/18/2015 0:00,17.5,inches,,inches,0 arms. 0 buds.
2008-0001-01-60,,,,10/18/2012 19:40,1,feet,6,feet,0 arms.
2008-0001-01-60,8/9/2012 15:34,Alive,,,,,,,
2008-0001-01-60,10/18/2012 0:00,Alive,Excellent,,,,,,
2008-0001-01-60,10/7/2013 17:02,Alive,Excellent,,,,,,
2008-0001-01-60,2/18/2015 0:00,Alive,Good,,,,,,
2008-0001-01-60,2/18/2015 22:31,Alive,Good,,,,,,
2008-0001-01-60,3/21/2016 18:30,Alive,Excellent,,,,,,
2008-0001-01-60,3/23/2017 20:39,Alive,Excellent,,,,,,
2008-0001-01-60,2/26/2018 15:09,Alive,Good,,,,,,
2008-0001-01-6,,,,2/26/2020 13:51,19.9,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-6,,,,2/27/2015 0:00,588,centimeters,,centimeters,5 arms. 0 buds.
2008-0001-01-6,,,,10/15/2012 17:56,18.5,feet,14.4,feet,5 arms.
2008-0001-01-6,8/9/2012 15:12,Alive,,,,,,,
2008-0001-01-6,10/15/2012 0:00,Alive,Good,,,,,,
2008-0001-01-6,10/7/2013 17:02,Alive,Good,,,,,,
2008-0001-01-6,2/25/2015 0:00,Alive,Good,,,,,,
2008-0001-01-6,3/3/2015 22:31,Alive,Good,,,,,,
2008-0001-01-6,3/21/2016 18:30,Alive,Fair,,,,,,
2008-0001-01-6,3/23/2017 20:39,Alive,Fair,,,,,,
2008-0001-01-6,2/26/2018 15:09,Alive,Fair,,,,,,
2008-0001-01-6,3/29/2019 19:27,Alive,Fair,,,,,,
2008-0001-01-59,,,,2/26/2020 13:52,7.9,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-59,,,,2/23/2015 0:00,6,feet,,feet,O arms. 0 buds.
2008-0001-01-59,,,,10/18/2012 19:40,5.1,feet,13.4,feet,O arms. Dbh measured 48 inches above base because plant branched into 2 trunks at that point.
2008-0001-01-59,8/9/2012 16:00,Alive,,,,,,,
2008-0001-01-59,10/18/2012 0:00,Alive,Excellent,,,,,,
2008-0001-01-59,11/28/2012 12:16,Alive,Excellent,,,,,,
2008-0001-01-59,10/7/2013 17:03,Alive,Excellent,,,,,,
2008-0001-01-59,2/23/2015 0:00,Alive,Excellent,,,,,,
2008-0001-01-59,3/21/2016 18:30,Alive,Excellent,,,,,,
2008-0001-01-59,3/23/2017 20:39,Alive,Excellent,,,,,,
2008-0001-01-59,2/26/2018 15:09,Alive,Good,,,,,,
2008-0001-01-59,3/29/2019 19:28,Alive,Good,,,,,,
2008-0001-01-58,,,,2/26/2020 13:52,15.5,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
2008-0001-01-58,,,,2/23/2015 0:00,14.6,feet,,feet,3 arms. 9 buds.
